epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO
0.001,10,17106918087.689463,266,50,7.7963157894736845,2065202.2149245655,1000,29,9.728453771666839,35.33733751728992,1000,36,7.586703858670385,5585.591834705116,1000,36,7.628037797544822,1011899.6240854987,500,50,7.25112
epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO
0.001,10,6396959245.842644,266,50,7.7218045112781954,74420.78779273383,1000,29,9.750783969123678,35.33751195567832,1000,36,7.560313944266689,5719.532965917711,1000,36,7.695763017152991,988705.3554263859,500,50,7.15944
epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO
0.001,10,4071441607.5860434,266,50,7.727067669172932,74325.16644893258,1000,29,9.725455735897171,35.33789919778821,1000,36,7.583203434790931,5903.443354680512,1000,36,7.702524454789813,2373638.5353193823,500,50,7.17336
0.001,10,11890263316.102402,266,50,7.615714285714286,1929636.3365967255,1000,29,9.719287363451532,62.53118876572534,1000,36,7.5998851423414555,5857.251924075644,1000,36,7.726909967578353,840066.6654345152,500,50,7.15604
0.001,10,2577915228.3656397,266,50,7.809624060150376,70048.17915918442,1000,29,9.740066852751646,337.4421441492941,1000,36,7.570076845242979,5096.495142471031,1000,36,7.738908748302713,813627.2631760229,500,50,7.16784
0.001,10,2771712133.172377,266,50,7.670075187969925,2038696.3841337815,1000,29,9.736207312450464,62.53044468963783,1000,36,7.549128996089371,5018.271678341333,1000,36,7.62365948956688,826736.1169559042,500,50,7.03936
0.001,10,5081075364.043439,266,50,7.74593984962406,40057418.55591199,1000,29,9.700058582308143,62.53075570951121,1000,36,7.568299286241693,5488.751739799374,1000,36,7.711225649125724,918089.3717747766,500,50,7.10692
0.001,10,302201573.0629726,266,50,7.896390977443609,357434.1318807556,1000,29,9.794720700230883,35.14724609304734,1000,36,7.556075149725162,7203.7263982893455,1000,36,7.755923185634716,378078.11143635586,500,50,7.26548
0.001,10,5149887074.76568,266,50,7.669248120300752,1997899.356798566,1000,29,9.745580481753334,62.53132002739649,1000,36,7.598162277463286,7081.9674183145435,1000,36,7.737800315903234,1077969.9983924523,500,50,7.35448
0.001,10,2435770202.062085,266,50,7.837669172932331,126817.74960818216,1000,29,9.777387229056824,35.33760605648173,1000,36,7.5291382940903,7626.734230244319,1000,36,7.682960622939008,940025.5696384308,500,50,7.39108
0.001,10,1240266494.6553235,266,50,8.006691729323308,29019779.34798291,1000,29,9.738757365863744,33.281954152763646,1000,36,7.560423332512921,6079.011429684921,1000,36,7.726909967578353,1384472.6601289685,500,50,7.25088
0.001,10,428722396.71400106,266,50,8.11609022556391,46700269.491726905,1000,29,9.768806643922947,35.337362235161805,1000,36,7.579839746219268,6021.71798825256,1000,36,7.641643805248427,559137.2708465459,500,50,7.13284
0.001,10,3656927594.045773,266,50,7.9683458646616545,679760.5671804254,1000,29,9.740032392570384,34.83960463141572,1000,36,7.575929116416441,6923.847558904483,1000,36,7.682323274309308,1047376.1175899481,500,50,7.18624
0.001,10,574169806.9624796,266,50,8.046315789473685,1933249.6090391586,1000,29,9.808952755091491,35.33813099382644,1000,36,7.51595701041923,6159.148779439226,1000,36,7.703826862859201,1079194.2115727114,500,50,7.34892
0.001,10,2559100380.643284,266,50,7.765714285714286,463520.31382556155,1000,29,9.760053757882767,33.725265055052425,1000,36,7.562337626821998,7454.763957099376,1000,36,7.662038961398841,665235.8766180634,500,50,7.08392
