0, 219176407.75417367
1, 34778931.4637132
2, 21663905.21208517
3, 12635636.377432076
4, 9531630.439514259
5, 7406377.036629933
6, 6243416.660345378
7, 5683535.725287182
8, 5196185.972730235
9, 4706230.290606683
10, 4353833.254251049
11, 4044672.9040693617
12, 3773075.1044125385
13, 3527613.8557872334
14, 3325260.4596046587
15, 3163829.800369142
16, 3013495.4592582155
17, 2927100.050671639
18, 2816515.664943581
0, 122612145.2697353
1, 25891592.989355702
2, 14131167.56476608
3, 9049327.155421197
4, 7096259.70828846
5, 5875237.853566815
6, 5076676.5627335645
7, 4503529.331792258
8, 4150430.7254806994
9, 3870003.3533961647
10, 3694448.177541838
11, 3439987.3224872705
12, 3274374.447832699
13, 3120973.4190813964
14, 3007674.249196876
15, 2855026.6261962196
16, 2729791.621180707
17, 2611177.453011915
18, 2528871.700112407
0, 169516476.6405502
1, 20070480.39083056
2, 12147048.032300698
3, 9159484.471610822
4, 7382891.899789263
5, 5852447.141386933
6, 5056905.84328276
7, 4444586.385094518
8, 3983056.5867882697
9, 3755211.877192156
10, 3513804.278592593
11, 3313105.1578009524
12, 3138554.7085711216
13, 2931481.5937479394
14, 2724397.8064599787
15, 2542613.3977165576
16, 2414414.857002168
17, 2305889.2249013325
18, 2202529.276021401
0, 142272165.79024085
1, 27692606.12238703
2, 15066207.349081112
3, 10136286.962755814
4, 8017616.384809181
5, 6266260.410499313
6, 5428633.905800092
7, 4764093.107507499
8, 4324799.262001519
9, 3954499.586282492
10, 3686728.773935011
11, 3483240.5702221533
12, 3286726.495551777
13, 3154570.9227490537
14, 3010303.0818675696
15, 2869526.7782623186
16, 2740959.7483892706
17, 2611202.610210508
18, 2508336.009866321
0, 164956897.73497382
1, 34663838.08683628
2, 17040402.600161027
3, 11311742.863046607
4, 8077411.541307959
5, 6499982.00099501
6, 5721838.20710949
7, 5030982.0959965605
8, 4531681.061728529
9, 4125034.4161392218
10, 3871406.692340025
11, 3670391.146251675
12, 3454336.192635835
13, 3256506.933404447
14, 3096264.6318544075
15, 2965715.5629903516
16, 2831659.838589579
17, 2717799.513316268
18, 2578913.856314351
0, 152169998.0788116
1, 26049693.763928816
2, 15657382.097840872
3, 10124661.998446448
4, 8176028.273893207
5, 7080180.857638651
6, 6283184.277108036
7, 5650338.932320872
8, 5196893.641646441
9, 4844389.91779892
10, 4450326.6792195095
11, 4148053.7599927317
12, 3887173.7150833397
13, 3628990.777451463
14, 3316611.9592926735
15, 3131240.8113921722
16, 2993820.823634908
17, 2853472.676447383
18, 2719244.385837226
0, 128356626.37350842
1, 25811750.45050109
2, 14817811.927183522
3, 10401423.922785418
4, 8448345.190406261
5, 7297067.15463344
6, 6412981.5449141
7, 5695915.833485273
8, 5199799.352653816
9, 4658648.83250633
10, 4147659.4601343507
11, 3899630.4594474807
12, 3711492.211461575
13, 3518286.6117042615
14, 3376869.0408716514
15, 3249943.6224258547
16, 3068235.6990911704
17, 2937837.0862227073
18, 2808067.694256903
0, 136311766.48184755
1, 27880996.20411113
2, 15319637.504555706
3, 10214042.091593126
4, 8526990.23111474
5, 6975813.926297242
6, 5768100.447758032
7, 5115238.794861905
8, 4732865.494989494
9, 4356822.822055368
10, 4152835.448840964
11, 3912277.3134526247
12, 3733464.276101526
13, 3542302.240286894
14, 3375417.1857777275
15, 3231278.2205793783
16, 3129790.594081784
17, 3020978.1727565527
18, 2920741.3094442836
0, 114028273.65787113
1, 26940943.274381407
2, 15695295.39207846
3, 9768236.400287015
4, 7536992.760735519
5, 6067083.56733654
6, 5316239.585469688
7, 4584022.99149331
8, 4182506.240492372
9, 3813114.559418201
10, 3489211.804109736
11, 3283054.3964385525
12, 3111727.3620137647
13, 2941260.5450891494
14, 2778670.2369702156
15, 2648782.4325672463
16, 2532054.7736491715
17, 2446179.096789782
18, 2381335.181424236
0, 131638754.99460904
1, 26172151.812837545
2, 14607103.938833874
3, 9936522.372896632
4, 8265460.708619126
5, 6294362.999311145
6, 5463818.669742479
7, 4857008.039347285
8, 4383349.201420285
9, 4040275.8830969557
10, 3772378.1261387244
11, 3562386.7203811556
12, 3369190.403456497
13, 3204749.1289601927
14, 3058383.1151755527
15, 2937326.967547773
16, 2803352.511981546
17, 2683187.05360036
18, 2591199.082093277
0, 144681703.3836098
1, 31773828.571682587
2, 17911938.440703522
3, 11692737.17846608
4, 8919319.409825264
5, 7391368.766240287
6, 6210055.846191719
7, 5287784.663016547
8, 4840602.563543705
9, 4443541.469414575
10, 4106017.609513879
11, 3827454.511054562
12, 3511880.825547954
13, 3321383.094152672
14, 3135574.400897967
15, 2958350.044425059
16, 2806153.533044559
17, 2696668.7166798613
18, 2565559.1516697574
0, 126925016.61173314
1, 30376769.681845065
2, 14458534.816893514
3, 8839421.543415656
4, 6683732.678717336
5, 5619537.197007338
6, 4877892.637387738
7, 4411842.390110855
8, 4110448.96476627
9, 3793201.3406003756
10, 3521456.7898995047
11, 3337304.790386976
12, 3194399.0991319013
13, 3074409.829993222
14, 2944558.1439511636
15, 2823228.909048943
16, 2713106.8138331557
17, 2613848.432172923
18, 2554057.0097673824
0, 206331979.12431815
1, 38163151.58633201
2, 19379806.315108996
3, 12799896.947379354
4, 9615265.488397392
5, 7829668.235501874
6, 6651075.887155109
7, 6007189.642690355
8, 5494086.9899383485
9, 5104998.708118347
10, 4646729.525945379
11, 4366967.474651227
12, 3922211.1746222796
13, 3690451.901954604
14, 3490678.686636114
15, 3327399.1625460996
16, 3180896.2292049904
17, 3037382.576382588
18, 2893565.633769387
0, 203249063.14216548
1, 20874773.678268038
2, 11345858.901792742
3, 7783836.587694485
4, 5858720.822955382
5, 5046689.209732775
6, 4599807.196084218
7, 4173588.2044363166
8, 3839538.6919685323
9, 3582743.2525559757
10, 3347028.366374137
11, 3169049.828912189
12, 3029970.1131291264
13, 2884172.956309013
14, 2752138.2270144257
15, 2642009.3887143447
16, 2557813.4573855572
17, 2475241.526024435
18, 2395716.3276387015
0, 170879283.18203574
1, 30750978.429608837
2, 18223959.892015345
3, 11822322.072284227
4, 8094976.13515989
5, 6013121.725193457
6, 4970065.579750039
7, 4452396.048158223
8, 4052960.4860379114
9, 3816346.1694472004
10, 3486138.31891142
11, 3272523.5502740275
12, 3055142.279742562
13, 2892490.968925614
14, 2750791.737950745
15, 2590006.0165495896
16, 2471987.3216102435
17, 2356440.426058244
18, 2274105.8063039705
0, 158836359.29476854
1, 28419718.859593004
2, 12378789.57863582
3, 9316694.381853003
4, 7712459.995412048
5, 6683298.984578383
6, 5863743.715600108
7, 5279833.155242232
8, 4807434.783566204
9, 4433015.944107572
10, 4071638.9612511536
11, 3736899.3473534677
12, 3513900.57134185
13, 3284926.798959129
14, 3112623.721360701
15, 2965397.1065842337
16, 2862991.5549989096
17, 2738023.1475035716
18, 2643798.4797154823
0, 148675796.52526534
1, 20614487.130542926
2, 12092294.671379855
3, 9151515.997923627
4, 6970755.22282482
5, 5442736.483443253
6, 4866537.177509391
7, 4432064.928356014
8, 4036286.1861519804
9, 3798321.988185703
10, 3589876.364829544
11, 3407781.4178633937
12, 3247648.697354744
13, 3142238.018378137
14, 2986260.870735685
15, 2879813.875591165
16, 2774280.43496199
17, 2683938.4917522534
18, 2605044.384212704
0, 128383164.0878126
1, 32893369.462229308
2, 15315055.5850268
3, 10376985.69888197
4, 8107397.638007061
5, 6910849.850010361
6, 5669486.311978905
7, 4967689.672030262
8, 4468812.231671466
9, 4163254.843120058
10, 3906018.469576123
11, 3656081.632388405
12, 3423593.280076565
13, 3210671.5513746776
14, 3062978.341889577
15, 2918871.2184151593
16, 2797105.4124869755
17, 2667813.0023289067
18, 2566977.8676181464
0, 162470190.45074394
1, 25003994.08045411
2, 16050134.520298222
3, 9855811.45085566
4, 7423778.480122497
5, 6060969.274873548
6, 5178033.446281494
7, 4511247.8072191505
8, 4096427.490378397
9, 3795628.8453477123
10, 3619364.9082432445
11, 3390385.3368547857
12, 3247666.790702719
13, 3106952.205108189
14, 2965151.237073032
15, 2800058.7426067768
16, 2688360.453293118
17, 2593033.205991289
18, 2487617.471632875
0, 203368854.88333985
1, 31276201.801322673
2, 17190667.7117364
3, 10475713.887263596
4, 7776845.733017025
5, 6473967.766006088
6, 5478744.710430012
7, 4677381.785295302
8, 4134696.5528006842
9, 3803991.1141664493
10, 3526712.2052746373
11, 3342297.2484159223
12, 3169060.1667842576
13, 3016534.681078546
14, 2882674.0120228184
