0, 175700601030.8167
1, 4205159889.104818
2, 3194376766.7957263
3, 3112070227.1558175
4, 2583064469.252055
5, 2521768161.693576
6, 2506893466.7928257
7, 2497535121.9741917
8, 1760216817.9808502
9, 1686275620.8174353
10, 1679104265.2681556
11, 1667490448.18892
12, 1647718042.0097718
13, 1640782936.3753288
14, 1637035625.8432088
15, 1635910476.9521477
16, 1635044619.5900695
17, 1633118830.0022476
18, 1632931011.5097084
19, 1632734212.9766982
20, 1632651572.1962826
21, 1632605797.6128573
22, 1632548208.989914
23, 870955142.125238
24, 714836451.9887935
25, 678181387.8592801
26, 674304718.5097903
27, 671912802.7172844
28, 666062335.5615222
29, 662633282.5332484
30, 661047638.4335423
31, 654138027.4551969
32, 649539536.0973722
33, 646486604.7775693
34, 644703473.7372528
35, 644675452.6996922
36, 644594923.9277824
37, 644069555.2080685
38, 644069027.9657724
39, 644057059.2446299
40, 644055353.2130786
41, 644054425.6958929
42, 644052799.613494
43, 644031275.4787707
44, 644021516.6175472
45, 644007858.9668714
46, 644004399.3217539
47, 644003401.2487236
48, 644002994.8473526
49, 644002715.9204686
0, 157677906896.98404
1, 2604500204.353732
2, 2060276217.7741113
3, 1973537859.2251997
4, 1945189551.6956239
5, 1917401670.3435283
6, 1912321414.5056818
7, 1903948537.695146
8, 1896653712.5905726
9, 1883915662.1475823
10, 1879254337.1773484
11, 1878983865.1236444
12, 1878955626.5804682
13, 1878857496.621034
14, 1878533398.6387951
15, 1878504678.8858967
16, 1878356223.5237098
17, 1878338130.2262917
18, 1878334124.242464
19, 1878327125.633888
20, 1878318953.0847015
21, 1878306073.73127
22, 1878302521.0119812
23, 1878272612.2878416
24, 1878271053.3832734
25, 1878266183.6431532
26, 1878165851.5862713
27, 1878160682.990869
28, 1876225620.8923328
29, 1876224564.0641563
30, 1876216372.2310965
31, 1876196938.669885
32, 1876189273.5724318
33, 1876187049.2648363
34, 1876098421.0775487
35, 1876096902.7469873
36, 1876096034.3713367
37, 1876094820.8542185
38, 1876093079.3963006
39, 1876091947.6760688
40, 1875958880.589792
41, 1875958041.8950644
42, 1875957490.5065897
43, 1875957138.7222953
44, 1875956773.5175369
45, 1875953589.814296
46, 1875952695.7719805
47, 1875950586.4633267
48, 1875948888.3489542
49, 1875947658.0119522
0, 156023749621.3253
1, 4505006452.941049
2, 2172024193.4392295
3, 2094282281.7974098
4, 2089459613.703128
5, 2023435530.0114803
6, 1987749517.5022883
7, 1967255107.2749562
8, 1960474844.1461437
9, 1958935133.217045
10, 1958669920.0089219
11, 1958118191.6759
12, 1957596443.22759
13, 1957530107.694745
14, 1953183348.611334
15, 1950066955.5488195
16, 1949921904.229308
17, 1949903636.005939
18, 1949896510.955597
19, 1949871961.4426417
20, 1948629865.5093346
21, 1948628551.9003253
22, 1948537880.4225414
23, 1948537184.9653728
24, 1948264459.9109464
25, 1948250361.826213
26, 1948248513.6966255
27, 1948247782.0816627
28, 1948246437.6059952
29, 1948245673.538202
30, 1948239138.6414192
31, 1948237851.7765427
32, 1948237131.8629327
33, 1948236995.015082
34, 1948236871.7048497
35, 1948236735.6942954
36, 1948236635.8939135
37, 1948236585.6839387
38, 1948236303.4509015
39, 1948235811.4498727
40, 1948217141.3369932
41, 1948216915.6449876
42, 1948216694.9601624
43, 1948216023.8001459
44, 1948215384.8637724
45, 1948215184.7305965
46, 1948066419.718488
47, 1948066264.9563105
48, 1948066240.7689006
49, 1948066142.8672595
0, 162744972921.58896
1, 3063015399.1957693
2, 1715914298.7346303
3, 1650240148.975983
4, 1602079243.3737814
5, 1560797985.2304156
6, 1509073184.8317962
7, 1481778510.9836025
8, 1476196821.9677742
9, 1470037950.1782587
10, 1468690946.3838828
11, 1467798773.6417234
12, 1467485087.3958282
13, 1466795054.2468634
14, 1466783324.0737414
15, 1466569226.1295254
16, 1465845666.7068017
17, 1465721445.81215
18, 1465651624.9347336
19, 1465627331.4436498
20, 1465595542.2751973
21, 1465309222.588372
22, 1465276757.6494565
23, 1465269477.2479534
24, 1464948528.3061779
25, 1463196301.5644834
26, 1463196077.886833
27, 1462810650.1170075
28, 1462808625.3100202
29, 1462802339.191939
30, 1462744391.0572345
31, 1462740873.9858272
32, 1462737406.5791852
33, 1462733983.9048848
34, 1462733335.820978
35, 1462731377.6856968
36, 1462730357.3006313
37, 1462728881.8441253
38, 1462651459.0510154
39, 1462645028.8882308
40, 1462638962.1355362
41, 1462638233.2656717
42, 1462637646.7500765
43, 1462637116.6238542
44, 1462634340.577173
45, 1462632633.8251746
46, 1462628414.4270985
47, 1462627429.9967704
48, 1462627023.1615145
49, 1462626971.3496757
0, 163081360088.4472
1, 6838890378.864926
2, 5895469284.855346
3, 5754544777.315671
4, 5714763664.591726
5, 5709567228.384821
6, 5702149085.604888
7, 5693176452.072838
8, 5684224557.831694
9, 3362723905.15884
10, 1231773928.8240862
11, 1179061064.564428
12, 1168921216.588647
13, 1155687888.7960808
14, 1146353919.0551348
15, 1142921420.5657158
16, 1142799103.3445413
17, 1142747708.6170301
18, 1142697748.472165
19, 1140429621.3268392
20, 1140229851.0656707
21, 1140172466.040234
22, 1133062957.30718
23, 1133043367.895453
24, 1133039190.3421633
25, 1132931041.795861
26, 1132929956.9339476
27, 1132928424.867815
28, 1132928316.9159713
29, 1132925453.7463157
30, 1130690484.0682971
31, 1130687691.9772732
32, 1130686624.927153
33, 1129671573.6715238
34, 1129670567.287137
35, 1128516634.673968
36, 1128308423.1187754
37, 1128306974.4889398
38, 1128148114.2683911
39, 1127634571.0674767
