epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO, Tree, Tree fac, Tree Runs, Tree PSO, Tree2, Tree2 fac, Tree2 Runs, Tree2 PSO
0.5,10,228.74207794335646,38,50,371.24684210526317,225.32139306847398,129,50,374.2714728682171,220.18157028962392,1000,18,132.18242905536735,epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO, Tree, Tree fac, Tree Runs, Tree PSO, Tree2, Tree2 fac, Tree2 Runs, Tree2 PSO
epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO, Tree, Tree fac, Tree Runs, Tree PSO, Tree2, Tree2 fac, Tree2 Runs, Tree2 PSO
epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO, Tree, Tree fac, Tree Runs, Tree PSO, Tree2, Tree2 fac, Tree2 Runs, Tree2 PSO
0.5,50,231.71188275501558,38,50,7.321052631578947,231.19374144183087,129,28,7.449145646867372,226.11877345278265,1000,3,7.807764896198436,224.50521297485636,500,7,7.727716066106746,
0.5,50,232.48160070588358,38,50,7.415263157894737,230.54221963198484,129,28,7.564144290751289,226.88044822611786,1000,3,7.789161499056349,224.52736517266356,500,7,7.633703603359523,
0.1,10,222.81366116311557,29,50,7.664137931034483,220.8598204426309,484,33,7.353852698104035,220.31861791783578,1000,18,7.661076248125729,221.59953710925447,500,35,7.370576966418751,
0.1,10,223.35090212322677,29,50,7.972413793103448,220.90496559352113,484,33,7.3847228974234325,220.34143801977595,1000,18,7.718942633420337,221.6860260404742,500,35,7.2737773270227635,
0.1,10,223.82796397933836,29,50,7.888275862068966,221.0356275904002,484,33,7.329484686436558,220.34440399322355,1000,18,7.670017215527295,221.88646767751283,500,35,7.3932837502817215,
0.1,20,228.08825801956579,29,50,7.386896551724138,226.96984975532663,484,18,7.253748426233261,221.33827794469389,1000,9,7.723308927986013,222.05634758086433,500,18,7.56717238346526,
0.1,20,228.27640352988044,29,50,7.446896551724138,227.5740174533768,484,18,7.20979741329976,220.95052816635695,1000,9,7.758605616872473,221.7012641219259,500,18,7.352462620932278,
0.1,20,227.24323761721755,29,50,7.478620689655172,227.3772197377774,484,18,7.1959482659951925,221.32994326439785,1000,9,7.7069172768003495,222.40433701793538,500,18,7.513742304309587,
0.1,25,228.75660276274124,29,50,7.383448275862069,228.8861870757002,484,14,7.350724230066095,221.96779600245657,1000,7,7.810417516659867,222.35857129887913,500,14,7.538398581366798,
0.1,25,230.08237994302823,29,50,7.551034482758621,228.67313057532238,484,14,7.086063844747574,221.48672840949735,1000,7,7.822249422004624,222.4411379093752,500,14,7.560769335697722,
0.1,25,228.9092894142174,29,50,7.489655172413793,229.4340108193726,484,14,7.156236816200253,221.67610536206544,1000,7,7.842105263157895,223.022448861388,500,14,7.464193152366662,
0.1,50,231.65509836780444,29,50,6.893103448275862,231.3459185427644,484,7,6.961274375171656,226.52975131374208,1000,3,7.910218387705581,224.37058696545589,500,7,7.779192630723381,
0.1,50,230.67831653106168,29,50,7.188965517241379,231.182830971518,484,7,7.17852238396045,226.43172504878353,1000,3,7.711242922620652,224.5343645965326,500,7,7.818748306691953,
0.1,50,230.96000526154617,29,50,7.403448275862069,231.64571929791265,484,7,7.137050260917331,227.0932351924771,1000,3,7.87489889458075,224.28733777624674,500,7,7.713085884584124,
0.001,10,223.12480165399367,11,50,7.716363636363637,220.64093122413226,491,32,7.356857776369972,220.36495765995963,1000,18,7.757094463264286,221.49079513449203,500,35,7.358744647284201,
0.001,10,224.72013355203134,11,50,7.578181818181818,220.84222766317984,491,32,7.291289198606272,220.26495102281,1000,18,7.607652579552396,221.36959996660326,500,35,7.336263240928555,
0.001,10,224.6166484099822,11,50,7.072727272727272,220.7184899102664,491,32,7.214127336078556,220.39469528640217,1000,18,7.7036152607319375,221.50514880200802,500,35,7.269607843137255,
0.001,20,227.78251030325498,11,50,7.174545454545455,226.89027851701198,491,17,7.137561203077641,220.8949482212609,1000,9,7.826904163479401,222.3189644133366,500,18,7.565743183817062,
0.001,20,228.6745655499556,11,50,7.36,226.35537701609334,491,17,7.24877593844719,221.1410536031677,1000,9,7.793683750409791,221.89076331033434,500,18,7.6154353562005275,
0.001,20,229.21423643833657,11,50,7.2272727272727275,226.56560217128697,491,17,7.083935649335509,220.9793418523119,1000,9,7.755327286635341,222.0956773699671,500,18,7.503847845206685,
0.001,25,229.95293389575332,11,50,6.885454545454546,227.99312083426938,491,14,7.162068965517242,221.45539456703895,1000,7,7.744186046511628,222.85090218465928,500,14,7.5484927022234345,
0.001,25,230.1782501223384,11,50,7.825454545454545,227.795064478557,491,14,7.157614942528736,222.04075046832477,1000,7,7.819801441588467,222.50690526022393,500,14,7.481380439230664,
0.001,25,230.55906058464953,11,50,7.130909090909091,227.88359040200447,491,14,7.202586206896552,221.57624660542368,1000,7,7.8712090303277575,222.72298195924142,500,14,7.668258082117037,
0.001,50,231.7132661896103,11,50,6.754545454545455,230.73537949632146,491,7,7.4137739516800885,226.11752953912585,1000,3,7.753302777028849,225.09184113362994,500,7,7.694662693037118,
0.001,50,231.38160861375675,11,50,7.847272727272728,230.61706260648234,491,7,7.063593446264926,226.67611361867432,1000,3,7.831760582367215,224.69817826309574,500,7,7.743700894066649,
0.001,50,231.61361597321653,11,50,8.054545454545455,230.67738038260381,491,7,7.237434046098306,227.94344333962405,1000,3,7.7314640064707465,225.03614916967155,500,7,7.759956651314007,
epsilon, pop_size, DG, DG Fac, DG Runs, DG PSO, ODG, ODG Fac, ODG Runs, ODG PSO, Tree, Tree fac, Tree Runs, Tree PSO, Tree2, Tree2 fac, Tree2 Runs, Tree2 PSO
0.001,10,224.10632677973734,11,50,7.285454545454545,220.9910708030191,491,32,7.275831485587583,220.44100251685248,1000,18,7.709501860387627,221.3229245342868,500,35,7.3273423854865065,
0.001,10,223.19551611418711,11,50,7.26,220.7477252724383,491,32,7.214444092492873,220.3118738244665,1000,18,7.659243627478203,222.19014609030998,500,35,7.380528480477773,
0.001,10,223.92285878618,11,50,7.498181818181818,220.87287404784004,491,32,7.31694646816598,220.48650152405193,1000,18,7.597989670683623,221.77039453869276,500,35,7.363682460983718,
0.001,10,224.48099198113673,11,50,7.070909090909091,220.9777219127474,491,32,7.315045929680076,220.32725063754455,1000,18,7.641028488920975,221.64619059885916,500,35,7.46639247281537,
0.001,10,224.30824808881042,11,50,8.034545454545455,220.65128570623375,491,32,7.337979094076655,220.5451055684274,1000,18,7.730549230854668,221.51312198582366,500,35,7.349766184010367,
0.001,10,223.50703745232875,11,50,7.225454545454546,220.83463845375212,491,32,7.261387393094711,220.48254047794182,1000,18,7.6805686677403235,221.58978304538536,500,35,7.325088737393656,
0.001,10,224.4177919012017,11,50,7.14,220.79994700516352,491,32,7.295723788406716,220.13299689370913,1000,18,7.674015660576442,222.05619630866371,500,35,7.372189982534227,
0.001,10,224.55007870166932,11,50,7.963636363636364,220.86440289954834,491,32,7.285080772885651,220.34510087840505,1000,18,7.71411117898595,221.81747381566146,500,35,7.351794467293932,
0.001,10,223.66215078903696,11,50,7.78,220.76339977271186,491,32,7.285587583148558,220.18633190556028,1000,18,7.713111567723663,221.97808023075402,500,35,7.327117020677221,
0.001,10,224.41594356334207,11,50,7.807272727272728,220.87255910861182,491,32,7.302755780804561,220.25084462890752,1000,18,7.693341478313989,221.6533424072352,500,35,7.314721956166545,
0.001,10,224.7195400521611,11,50,7.098181818181819,221.10337812103697,491,32,7.272410516312956,220.6997063981642,1000,18,7.6107624812572885,222.15927112774554,500,35,7.325426784607584,
0.001,10,224.19117248782578,11,50,7.1054545454545455,221.00658505369205,491,32,7.25701615457713,220.36572768774374,1000,18,7.612928305658911,221.39854967324504,500,35,7.420868781339794,
0.001,10,223.41488141567882,11,50,7.512727272727273,220.94028659945653,491,32,7.317770034843206,220.37105953715914,1000,18,7.692675070805798,221.37716343983607,500,35,7.26300073243563,
0.001,10,224.11572932772987,11,50,7.072727272727272,221.1078853830552,491,32,7.34444092492873,220.3824526308876,1000,18,7.749208641084023,221.47293956648866,500,35,7.322778748098484,
0.001,10,224.543827915041,11,50,7.330909090909091,221.302995251597,491,32,7.3334178017104845,220.3790298766629,1000,18,7.636197034486589,222.00249397624088,500,35,7.418840498056229,
0.001,10,224.51140541739977,11,50,7.116363636363636,221.20752933065972,491,32,7.295153626860944,220.20997720221231,1000,18,7.651913144888099,221.56320913289036,500,35,7.323736548537946,
0.001,10,224.4594830985898,11,50,7.285454545454545,221.10860116011963,491,32,7.286537852391511,220.2212669233427,1000,18,7.651691009052035,221.85404984682526,500,35,7.294044734914643,
0.001,10,224.10261959254282,11,50,7.598181818181819,220.88993812775735,491,32,7.252264808362369,220.41307922310457,1000,18,7.6239240295440664,221.29317333247232,500,35,7.359231506000338,
0.001,10,223.6740390664397,11,50,7.4363636363636365,221.1597895191349,491,32,7.269433006018372,220.4502624976857,1000,18,7.626089853945688,221.970563494886,500,35,7.335004789002197,
0.001,10,223.66827697452322,11,50,7.374545454545455,220.7378992035164,491,32,7.252581564776687,220.44590759360295,1000,18,7.690675848281224,221.5532843119164,500,35,7.424643641895318,
0.001,10,224.1455167879335,11,50,7.509090909090909,221.60962256724628,491,32,7.205511561609122,220.4994023997344,1000,18,7.7228855445104685,221.70878619730743,500,35,7.428643867260127,
0.001,10,224.59798229222906,11,50,7.494545454545454,220.9622105606124,491,32,7.327779537535635,220.39260114740196,1000,18,7.681179541289499,221.54040171453644,500,35,7.355569327849456,
0.001,10,224.60860594197743,11,50,7.085454545454546,220.81204758526508,491,32,7.281026290782388,219.2095921487287,1000,18,7.700671960904093,221.6147262906348,500,35,7.228238210603414,
0.001,10,224.57799967110768,11,50,7.149090909090909,220.82090185509836,491,32,7.355527399429838,220.38574702402408,1000,18,7.673626922863331,221.48510051161824,500,35,7.24283058200462,
0.001,10,223.67040695671955,11,50,7.501818181818182,220.6805048142466,491,32,7.2947101678809,220.30664662989645,1000,18,7.664075081912589,222.24579872721836,500,35,7.416924897177306,
0.001,25,229.00414100016675,11,50,7.283636363636363,228.33862122374182,491,14,7.283908045977012,221.61583794482632,1000,7,7.811505507955936,222.6453575846626,500,14,7.712726776701678,
0.001,25,228.71873286066432,11,50,7.167272727272727,228.42017396940008,491,14,7.194827586206896,221.76572401535827,1000,7,7.78797769617843,222.12749104807668,500,14,7.665939162460783,
0.001,25,229.0934540547072,11,50,7.418181818181818,227.97830571294455,491,14,7.094683908045977,221.58650236781924,1000,7,7.8242894056847545,222.83779790799713,500,14,7.665257127267767,
0.001,25,229.78230106443942,11,50,7.310909090909091,227.6771383356136,491,14,7.121120689655172,221.64062155452655,1000,7,7.742826057391541,222.4594699220412,500,14,7.658027554221798,
0.001,25,229.4047866507792,11,50,7.490909090909091,228.1916442448914,491,14,7.31264367816092,221.41388128014813,1000,7,7.713858289133687,222.66682193764186,500,14,7.45982812713136,
0.001,25,230.8074030634219,11,50,7.441818181818181,228.1502981722157,491,14,7.243390804597701,221.58337313832072,1000,7,7.750577995376037,222.30383576061257,500,14,7.5840949392988675,
0.001,25,229.4408699481884,11,50,7.623636363636364,227.47985929545004,491,14,7.174137931034482,221.72476875135035,1000,7,7.815993472052224,222.60676440440204,500,14,7.646842177056336,
0.001,25,228.92672246795718,11,50,7.405454545454545,228.27089180042242,491,14,7.232040229885057,221.38062342633614,1000,7,7.782945736434108,222.75299730439326,500,14,7.6447960714772885,
0.001,25,229.16673216623246,11,50,7.28,228.14272692756944,491,14,7.178879310344827,221.5325020738642,1000,7,7.712634298925608,222.99562260962588,500,14,7.559268858273087,
0.001,25,229.6307490316036,11,50,7.8090909090909095,228.29080766608092,491,14,7.214080459770115,221.2123842255163,1000,7,7.7649938800489595,222.92337020784663,500,14,7.612331196289729,
0.001,25,229.56481278756644,11,50,7.081818181818182,227.9794514085187,491,14,7.114367816091954,221.7445966703505,1000,7,7.771385828913369,222.4480556595573,500,14,7.524075842313463,
0.001,25,229.8347978335329,11,50,7.676363636363637,228.2883371056394,491,14,7.197557471264368,221.78693449377394,1000,7,7.920032639738882,222.70696933688637,500,14,7.459282498976947,
0.001,25,230.19483433958928,11,50,7.289090909090909,228.1965026122125,491,14,7.127729885057471,221.39370138793677,1000,7,7.852713178294573,223.06940057555877,500,14,7.583822125221661,
0.001,25,229.04244364701182,11,50,7.656363636363636,228.1571178239801,491,14,7.125574712643679,221.88214805293123,1000,7,7.910104719162247,222.78864492233762,500,14,7.670849815850498,
0.001,25,228.485909570594,11,50,7.503636363636364,227.80627304971455,491,14,7.1834770114942526,221.7889274089296,1000,7,7.753705970352237,222.6721907795239,500,14,7.566634838357659,
0.001,25,229.59871029067477,11,50,7.6054545454545455,228.27755334498366,491,14,7.116522988505747,221.55556227006522,1000,7,7.816673466612267,222.87800144087015,500,14,7.595416723502932,
0.001,25,229.30997088873696,11,50,6.965454545454546,227.52499852314932,491,14,7.174712643678161,221.61787780215536,1000,7,7.817353461172311,222.9201794192627,500,14,7.472923202837267,
0.001,25,229.63018524148606,11,50,7.178181818181818,227.93344426609906,491,14,7.2028735632183905,221.62580037356017,1000,7,7.7734258125935,222.30372461817248,500,14,7.71068067112263,
0.001,25,229.3435903097498,11,50,7.265454545454546,228.02971929614284,491,14,7.1451149425287355,221.4565913111243,1000,7,7.762953896368829,222.20116645645822,500,14,7.56281544127677,
0.001,25,230.05973802787992,11,50,7.469090909090909,227.8954155088885,491,14,7.273132183908046,222.00526802019132,1000,7,7.81844145246838,222.91003614137307,500,14,7.598963306506616,
0.001,25,229.9560894787428,11,50,7.398181818181818,228.24081305449644,491,14,7.149137931034483,221.72370469151207,1000,7,7.708146334829322,222.9778647023328,500,14,7.570863456554358,
0.001,25,229.4735536104874,11,50,7.532727272727273,228.36617653827486,491,14,7.154885057471264,221.1332656558638,1000,7,7.786889704882361,222.7022175398748,500,14,7.5902332560360115,
0.001,25,230.4139099538205,11,50,7.4818181818181815,227.73732548515355,491,14,7.168103448275862,221.65845098737134,1000,7,7.837481300149599,222.73644692898333,500,14,7.60469240212795,
0.001,25,229.60718354299803,11,50,7.405454545454545,227.9501752727947,491,14,7.266522988505747,221.3605383574958,1000,7,7.83421732626139,222.7263507185826,500,14,7.610285090710681,
0.001,25,230.04512343628411,11,50,6.947272727272727,227.91347444770622,491,14,7.299568965517241,221.28195550682648,1000,7,7.693186454508364,222.41245901035984,500,14,7.522302550811622,
0.001,50,232.3905107773776,11,50,6.889090909090909,230.87246753044025,491,7,7.080810885865038,226.43505649863118,1000,3,7.755190078188191,224.89392211570063,500,7,7.8688702248713085,
0.001,50,231.27764072939667,11,50,7.2290909090909095,230.0773128756085,491,7,7.137184115523466,227.10163934252856,1000,3,7.800215691561068,224.87321625556095,500,7,7.691953400162557,
0.001,50,231.25130804687268,11,50,7.505454545454546,230.66935915956742,491,7,7.0858094973618435,227.05777706274768,1000,3,7.748988945807495,224.45050757958867,500,7,7.6066106746139255,
0.001,50,231.28507788010577,11,50,7.449090909090909,230.92056507824168,491,7,7.171341294084977,225.9711123774264,1000,3,7.737665138851442,225.39358842919705,500,7,7.483608778108914,
0.001,50,232.66056137455695,11,50,7.390909090909091,230.4950499811007,491,7,7.058872535406832,226.00177125368543,1000,3,7.794014559180372,224.9315227364944,500,7,7.719317258195611,
0.001,50,231.59810114049827,11,50,6.990909090909091,231.1489739988434,491,7,7.267703415717856,226.37964316145593,1000,3,7.843893232677272,224.42659202328815,500,7,7.699539420211325,
0.001,50,232.0549207966922,11,50,7.343636363636364,230.43948367732315,491,7,7.17772840877534,227.84998981488678,1000,3,7.788083041251011,224.34552184549378,500,7,7.526144676239501,
0.001,50,232.14711235297318,11,50,7.138181818181818,231.15184506063227,491,7,7.1452374340460985,226.51276611233138,1000,3,7.794014559180372,224.78318450909023,500,7,7.574911947981577,
0.001,50,231.10240129450742,11,50,7.030909090909091,230.05394216948918,491,7,7.204387670091641,226.71895744063258,1000,3,7.66352116473443,224.75260979664546,500,7,7.55919804930913,
0.001,50,231.69617386235367,11,50,7.498181818181818,230.43124533741835,491,7,7.118855873368509,225.61742556386514,1000,3,7.880830412510111,224.2002484960439,500,7,7.800325115144947,
0.001,50,230.8990941172717,11,50,7.678181818181818,230.65162253258563,491,7,7.080255484587615,226.83796649586105,1000,3,7.795901860339714,224.23138324258346,500,7,7.703874288810621,
0.001,50,231.16833988231062,11,50,7.336363636363636,230.64189262625956,491,7,7.149402943626771,226.11709446868792,1000,3,7.741978970072796,224.12572586655764,500,7,7.740720671904633,
0.001,50,232.1569566972141,11,50,7.2690909090909095,230.64212545993828,491,7,7.086364898639267,225.6889319547909,1000,3,7.876786195740092,224.68925873364066,500,7,7.714169601733947,
0.001,50,232.0687765246569,11,50,7.376363636363636,230.96385557798362,491,7,7.099416828658706,225.8552505405706,1000,3,7.771366945268267,224.57878528768774,500,7,7.699268490923869,
0.001,50,231.03762079572147,11,50,7.356363636363636,231.04727103310057,491,7,7.244376562066093,226.55519217241445,1000,3,7.6583984901590725,225.1410597989287,500,7,7.674613925765375,
0.001,50,231.85655233338093,11,50,6.94,230.30210325264375,491,7,7.149125242988059,226.88361720408705,1000,3,7.816122944189808,224.33553727023045,500,7,7.799512327282579,
0.001,50,231.7699571869128,11,50,7.285454545454545,230.94936567515782,491,7,7.121910580394335,227.316935803673,1000,3,7.776220005392289,224.83528898777874,500,7,7.800054185857491,
0.001,50,231.75473191572627,11,50,7.041818181818182,230.54105359129582,491,7,7.056095529019717,226.0073816647036,1000,3,7.79212725802103,224.7971213114826,500,7,7.664860471416961,
0.001,50,231.21308701320285,11,50,7.196363636363636,229.7811373363064,491,7,7.156067758955846,226.95168642317302,1000,3,7.651927743327042,224.61834970569012,500,7,7.652126794906529,
0.001,50,231.34961404429637,11,50,7.792727272727273,230.36720002064,491,7,7.0,226.1682033476869,1000,3,7.789161499056349,224.88755404129802,500,7,7.776212408561365,
0.001,50,231.20856116897045,11,50,7.138181818181818,230.30186661372227,491,7,7.0891419050263815,226.6752146238946,1000,3,7.802372607171744,224.4891484588984,500,7,7.793280953671092,
0.001,50,231.91300126861685,11,50,7.543636363636364,230.70316101313693,491,7,7.066092752013329,226.9538381503662,1000,3,7.718792127258021,224.93418397415695,500,7,7.579788675155784,
0.001,50,232.43916289423203,11,50,6.7327272727272724,230.81595895881534,491,7,7.1763399055817825,226.02835102009183,1000,3,7.777568077648962,225.19194459364655,500,7,7.845028447575183,
0.001,50,231.3263234367144,11,50,7.676363636363637,230.5522043309083,491,7,7.193557345181894,226.13594250077554,1000,3,7.790779185764357,224.74426957816848,500,7,7.805743700894067,
0.001,50,231.28880405385885,11,50,7.0236363636363635,230.4257979999415,491,7,7.117467370174952,225.83335139051053,1000,3,7.688864923159882,224.8323427708878,500,7,7.760769439176375,
